Prueba,Tama�o_10,Tama�o_20,Tama�o_30,Tama�o_40,Tama�o_50,Tama�o_60,Tama�o_70,Tama�o_80,Tama�o_90,Tama�o_100,Tama�o_110,Tama�o_120,Tama�o_130,Tama�o_140,Tama�o_150,Tama�o_160,Tama�o_170,Tama�o_180,Tama�o_190,Tama�o_200,Tama�o_210,Tama�o_220,Tama�o_230,Tama�o_240,Tama�o_250,Tama�o_260,Tama�o_270,Tama�o_280,Tama�o_290,Tama�o_300,Tama�o_310,Tama�o_320,Tama�o_330,Tama�o_340,Tama�o_350,Tama�o_360,Tama�o_370,Tama�o_380,Tama�o_390,Tama�o_400,Tama�o_410,Tama�o_420,Tama�o_430,Tama�o_440,Tama�o_450,Tama�o_460,Tama�o_470,Tama�o_480,Tama�o_490,Tama�o_500,Tama�o_510,Tama�o_520,Tama�o_530,Tama�o_540,Tama�o_550,Tama�o_560,Tama�o_570,Tama�o_580,Tama�o_590,Tama�o_600,Tama�o_610,Tama�o_620,Tama�o_630,Tama�o_640,Tama�o_650,Tama�o_660,Tama�o_670,Tama�o_680,Tama�o_690,Tama�o_700,Tama�o_710,Tama�o_720,Tama�o_730,Tama�o_740,Tama�o_750,Tama�o_760,Tama�o_770,Tama�o_780,Tama�o_790,Tama�o_800,Tama�o_810,Tama�o_820,Tama�o_830,Tama�o_840,Tama�o_850,Tama�o_860,Tama�o_870,Tama�o_880,Tama�o_890,Tama�o_900,Tama�o_910,Tama�o_920,Tama�o_930,Tama�o_940,Tama�o_950,Tama�o_960,Tama�o_970,Tama�o_980,Tama�o_990,Tama�o_1000
473,1100,1800,4500,7600,11000,12900,17600,34100,32800,89100,70500,60300,72300,97300,74500,107100,93400,131900,113600,222400,162800,155100,213500,302600,249000,275300,290600,368800,318800,423800,369600,383100,506400,339200,363600,404800,763000,614700,683900,561400,500900,674100,665400,593500,624100,784600,649500,845400,743800,1235900,957200,930400,956900,891400,1061400,1164700,1141200,1296300,2050200,1305000,1093300,1382400,1392200,1510200,1523200,1585000,1393400,2205300,1754500,1459900,1837300,1894900,1936000,1632400,2005700,2136300,2122600,1778200,1827100,1871700,1992900,2019400,2432500,2012600,2627200,2149800,2665000,2819400,2758500,2323400,2907000,3992300,2584900,2627500,2639700,2692800,2715100,2725200,5743400,3628900
474,1600,1600,4500,7300,11900,12800,17600,24600,33900,84200,74100,58200,72900,94100,73200,109100,90600,135100,114500,241200,169900,156700,208900,290200,237700,267300,289800,366000,319400,423800,343100,377100,507100,352600,377300,406400,745100,611600,697400,567200,494500,705400,652200,598700,621800,800300,671800,843200,762600,1218300,963800,987900,968900,879100,1058000,1135000,1153600,1254500,1979600,1595800,1120200,1326900,1421000,1498900,1528100,1602500,1390300,1662900,1649900,1444100,1843400,1907900,1964000,1661200,2045200,2192800,2449500,1772700,1879100,1998600,2003600,2005600,2361100,2040900,2595200,2168100,2604300,2816000,2442800,2323700,2868600,3106100,2522800,2608900,2630900,2709300,2731700,2740900,5319000,3547400
475,800,2100,4700,8100,12500,12500,17000,24600,33000,81600,71400,59700,71500,98300,72800,101800,92300,130400,116000,156000,155300,156000,214300,300300,241600,269800,279300,373100,309700,421100,363600,389800,504200,338900,368400,416800,1059000,601700,677300,577100,497400,687900,632600,598900,615200,801400,643200,683300,761800,1197900,924400,967400,978300,869100,1079600,1123200,1193500,1242800,2030100,1562200,1124400,1582500,1414100,1401400,1567300,1579500,1384100,1979700,1622300,1446900,1831300,1883300,1953900,1640600,2017700,2174100,2573700,1794700,1826100,1882800,1984300,1996900,2461900,2055500,2611700,2159100,2641700,2882600,2461500,2374100,3092800,3038100,2559100,2596800,2619500,2624900,2688800,2749400,4463200,3599800
476,500,2000,4300,8100,10600,12100,17100,27000,34900,87900,72100,57600,71000,99300,72700,105900,91600,132700,112100,199600,160800,164800,215900,304000,245500,268600,282500,349200,310300,421000,363800,379600,500300,347200,381300,420800,606600,582000,689200,551600,509900,697200,649100,597100,607600,791100,654100,735000,745300,1215500,962500,959300,958200,876000,1061600,1129200,1189500,1227600,1987500,1577800,1103600,1656000,1863100,1471600,1518600,1597000,1371200,1962100,1641100,1427900,1855300,1941300,1917300,1687400,2071100,2177600,2615100,1806800,1825100,1852200,1960700,2262200,2493700,2347500,2578100,2150800,2594800,2820700,2447100,2366000,3652700,3112900,2591600,2618600,2656900,2657100,2768600,2763800,4006400,3594600
477,700,1800,4200,7400,11700,13100,17000,28500,34200,87900,73700,58800,72700,97800,73800,105900,96400,130100,112700,157100,167600,159700,203600,339300,243200,271700,278800,355300,351700,422100,347200,389600,506500,351000,365800,423300,581400,577800,685700,562500,492400,684100,650000,605700,625200,790300,657700,854800,751600,1183100,942200,960200,981900,874800,1091600,1140300,1147000,1234900,1973600,1571300,1118500,1673200,1775700,1398200,1571800,1751000,1362400,2003000,1613800,1464100,1831400,2019500,1981600,1669900,2034600,2214800,2260600,1796000,1871600,1863200,1976500,2278300,2528400,2550800,2622400,2738100,2590600,2803100,2442300,2371600,3433600,3121400,2550100,2648800,2620500,2908800,2737600,2749200,3234300,3506300
478,500,1600,4400,7600,11100,12300,17900,26600,34100,87100,71300,58800,70900,100100,75800,103700,94300,126100,111900,152500,163600,160100,208500,306100,240500,259300,280300,376500,314900,429700,407400,390800,501100,343900,373200,414600,570000,572600,673400,558100,505200,681700,641600,596500,628800,845500,710800,801300,762800,1194600,959900,944200,987900,877100,1034000,1134700,1160600,1235600,1999700,1667700,1116900,1646000,1752800,1447300,1579800,2134900,1369300,2031800,1604900,1422400,1851300,1876500,1921200,1664300,1963400,2182400,2059700,1798000,1848400,1861400,1942400,2317500,2462300,2709900,2464700,3384400,2671300,2834300,2615000,2300300,3868800,3152600,2560800,2633900,2698700,3201300,2704100,2752000,2901800,3419200
479,400,1900,4500,7200,11000,12800,18100,25100,32600,82000,76700,60500,72000,95500,76500,105100,93300,135400,113700,170400,157600,155700,213400,301700,245600,266200,280500,368000,318700,424800,356100,389400,510000,356300,439100,414000,517200,565000,678100,550700,490800,663300,648100,587900,621700,804000,651400,685300,753300,1205800,962800,946300,964200,863200,1079600,1125900,1165800,1227200,2019800,1560200,1109900,1680000,1820100,1423500,1500200,1574300,1366200,1999400,1616800,1464200,1863200,1916300,1958400,1659600,1971500,2164000,2163600,1775000,1843000,1871800,1940800,2309600,2520600,2098900,2452100,3233200,2583000,2834200,2555100,2316100,3896300,3155000,2537100,2695300,2629800,3149300,2708400,2765900,2885300,3428600
480,1300,1900,4100,7500,12300,13000,16300,34900,34900,87500,70500,58100,69600,91300,75300,105900,95400,132200,115600,154100,170500,158200,212700,291600,245500,258800,282600,368100,292100,430000,368200,392700,516300,350800,466400,578500,467500,601500,676200,564000,491300,672400,641700,594300,600500,789000,655400,756400,754600,1244600,961400,1079400,971100,837700,1046300,1087200,1178000,1234800,1507500,1561500,1110900,1624200,1786700,1417500,1486100,1604700,1387600,2008500,1625100,1422900,1891000,1920500,1979300,1647600,1990600,2138300,2042600,1891300,1880400,1851400,2013400,2345800,2535700,2000600,2482100,2990200,2656100,2882000,2505100,2378600,4002800,3127000,2562200,2680000,2671200,3288500,2761000,2768400,2944400,3469500
481,600,2000,4100,7700,29100,12500,17100,29900,34500,86400,70000,58400,72000,91100,71800,111500,91200,130600,109800,159600,155200,155400,213100,289900,243300,268100,283500,383400,306600,421600,369100,521600,514400,350300,486800,601000,464900,571600,687500,564800,505500,673500,643600,600200,618600,779900,658300,888900,760500,1213100,966200,875100,958600,871300,1039700,1238800,1127800,1222400,1508500,1564300,1123600,1676900,1785800,1401100,1711600,1596600,1385100,1988100,1613500,1414200,1846700,1891200,1942700,1651100,1932700,2171700,2274900,1828400,1826400,1898000,1967900,2270300,2460000,2061100,2476800,2597800,2565900,2829100,2481300,2317600,3895300,3178300,2565400,2633700,2658500,3173900,2714500,2755100,3159800,3466000
482,1100,1900,4200,7400,15000,13800,17300,32600,33600,84700,73800,58700,72600,98100,73400,106900,93600,133700,112100,150300,162100,158800,214600,298700,248000,261500,287000,349200,299300,426100,360300,476100,509000,340200,474400,563800,462100,559300,687700,551300,495500,674500,665000,656200,619400,793100,663700,860700,766900,1225900,959800,793200,1000700,875400,1073300,1188100,1178300,1238800,1536700,1604900,1117900,1693700,1796800,1437900,1703600,1599500,1388300,1987300,1646200,1426300,1866600,1933900,1961600,1691200,1929900,2125800,2153700,1801600,1847900,1947200,1947700,2308400,2456500,2008900,2450800,2602500,2539600,2802300,2515900,2375700,3861300,3131700,2608200,2649700,2644000,3299300,2784200,2772200,3572000,3413800
483,800,1800,4500,7400,13600,13300,17400,28300,35400,87100,75300,57800,71700,97300,71800,107300,97500,130900,114300,154700,160300,156500,212500,301400,245400,269100,283800,331400,302000,425600,345600,463800,509300,357400,463600,533100,457200,565600,808800,542000,504100,677200,669000,601200,973200,786100,652500,843100,757400,1216500,962700,803000,888400,875500,1054900,1137600,1145400,1239700,1513900,1399600,1113000,1672400,1755000,1455200,1624500,1636000,1376500,1901700,2607300,1459200,1855500,1885600,1951500,1636400,1925900,2148900,2112800,1804100,2169600,1889800,1977700,2340100,2546200,2007700,2469000,2191100,2628800,2833900,2510500,2300100,3925000,3170700,2536100,2682900,2640200,3358100,2721100,2768300,3597700,3472900
484,400,2000,4400,7200,19200,12000,17000,29100,35100,90300,73400,59900,72600,97200,77900,109500,92100,131500,115200,163200,184300,163000,210700,289400,236900,264600,280700,325900,358500,438700,361500,431000,510400,353200,478800,503900,457400,604800,674000,557300,509500,681300,666200,595100,1078700,786600,665200,830300,747900,1163800,971500,791700,827800,863700,1079200,1109400,1157200,1244900,1397700,1372900,1156000,1665000,1693800,1452800,1316900,1532700,1362600,1648800,2316400,1841300,1892100,1916400,1930800,1666300,2032900,2176500,2038900,1807400,2276900,1884400,1960400,2332200,2530300,1998200,2440700,2198800,2632300,2841400,2627400,2339100,3047500,3200200,2561500,2621900,2706600,3117100,2678700,2771500,3587800,3441900
485,600,2000,4300,7300,11200,13200,17500,33600,33600,86900,74000,58100,69900,97900,77300,110200,93300,135700,113200,159700,157300,162900,214800,304800,247300,266400,286000,325900,318700,425800,366200,379500,506100,352100,487500,505000,459000,594200,695300,571500,499200,662300,632000,591100,1058300,797600,670700,856700,747800,1194000,964100,792900,818100,873800,1073100,1109800,1190000,1223600,1205700,1290400,1124300,1501700,1487300,1447000,1336300,1564800,1391800,1603600,1766100,1877100,1846400,1943700,1952400,1822000,2001700,2159900,2024400,1779700,2222600,1906100,1954700,2298800,2510600,2021500,2432400,2172200,2610100,2868800,2557800,2363500,3042400,3106800,2588500,2860500,2678700,3061000,2770600,2763500,3653100,2905200
486,2800,1900,4300,7800,13600,13100,17600,28300,35200,85000,73700,60000,68900,99700,72800,108400,93300,130700,117100,176400,152100,160400,209600,294500,245700,266500,282300,328600,324400,428000,379000,393300,508800,351500,478400,520200,456700,572000,682900,572100,682600,683600,648100,583700,1090200,798700,641200,870800,761300,1208700,1218100,797600,821000,860900,1064200,1122000,1134000,1254400,1200800,1316700,1144100,1368400,1453400,1381300,1326100,1528200,1368000,1623400,1663400,1816400,1811300,1922500,1964700,1944200,1991100,2205400,2002200,1784800,2193500,1903300,1943900,2298100,2491500,2064900,2478900,2182200,2595900,2881500,2503700,2370900,3024400,3097100,2542000,2664300,2608200,3170600,2707100,2758200,3689400,2884100
487,900,1900,4300,8000,11100,11600,18000,26900,33500,87400,70700,61400,70300,97700,77000,106800,96900,132900,115700,155500,177300,163900,201900,343300,246900,266900,279000,320700,320700,432300,366700,392900,510800,355300,487500,568000,450700,547000,669200,552600,830900,670600,640400,621500,1095700,803400,658700,836800,742900,1237400,968700,818100,836300,856800,1108000,1149400,1183100,1235100,1203500,1303300,1151400,1403000,1471600,1428000,1340800,1555300,1386000,1531000,1517400,1819000,1823000,1918200,1952100,1982300,1940400,2802000,2018300,1798500,2164600,1889600,1988400,2310600,2508300,2049300,2449000,2188300,2569500,2875400,2510300,2351700,2951200,2889800,2570700,2765200,2653300,2733800,2738800,2808500,3580300,2868100
488,600,1800,4500,8000,9600,12100,17600,25100,34900,85700,75400,60900,72800,98300,74300,107900,93900,136200,112700,153600,158100,156700,208600,297000,242900,266600,276200,308000,315200,422800,368700,382800,572500,349600,481100,629100,454500,547400,685400,543100,750500,685200,642600,591000,1091000,799500,647500,846700,750100,1228300,963900,820700,828900,857200,1086200,1100800,1170200,1240300,1226500,1289400,1166600,1413200,1439700,1432100,1322000,1565800,1379500,1603200,1384500,1789400,1898000,1923100,2007100,1977000,1956500,2846400,2099900,1807900,2230000,1881800,1990500,2303200,2576200,2020800,2460900,2195100,2568600,2882200,2461400,2304200,2980300,2868800,2592500,2680000,2606800,2669200,2742800,2849500,3580100,2830700
489,700,1800,4300,7400,13100,12700,15900,29300,33300,90600,69300,58600,72100,99000,75400,107700,96900,126700,113400,158200,163600,158700,210000,298400,235700,264300,288000,321000,316200,429400,370000,385600,514300,359700,486300,524600,447400,559200,682100,559500,756900,677000,653500,589500,1079400,787000,656400,868500,742600,1221700,979200,810900,846700,875600,1099700,1086800,1577300,1258600,1208900,1308000,1147900,1394300,1446000,1410700,1371400,1503400,1364500,1595600,1403300,1724500,1815700,1963600,1942700,1954300,1945100,3020200,2034300,1789600,2184300,1887700,1954200,2326500,2621200,2045200,2441700,2291900,2581300,2863500,2522000,3379200,3045600,2880800,2564800,2675800,2633700,2631400,2758000,2817000,3576300,2892600
490,1500,1600,4200,7500,10700,12900,17000,27400,34000,84400,72100,60000,72400,96000,74500,103300,95400,131600,119600,149500,164200,159000,216700,289600,243400,265300,281800,311300,315000,435200,371200,390200,498500,351800,589500,528700,450600,563100,693600,559400,802800,682900,647300,596500,1095700,815100,669700,859700,743800,1192000,973200,814800,829400,864700,1056600,1171200,1170700,1231500,1195000,1367000,1149900,1376400,1408500,1415600,1420900,1566400,1362200,1702200,1390900,1774800,1801600,1886200,1963100,1933300,1970200,2483400,2041800,1759100,2036800,1938300,1999100,2268700,2511300,2011000,2496000,2173800,2599200,2862600,2496000,4058300,3072200,2854400,2598100,2748000,3174400,2632900,2734100,2811000,3752200,4095900
491,600,1800,4500,7400,11400,12600,15800,25700,34800,87100,72200,58500,71600,99500,72800,106700,97100,127800,115500,147600,164800,160600,215200,308100,247700,267800,279100,307800,297400,421300,365600,374100,515700,342000,585500,510300,447900,564400,696600,558600,802800,659500,631100,590000,1067500,796300,647600,859500,742300,1193000,972500,786100,825600,859600,1065300,1115400,1179100,1230500,1203700,1304900,1136000,1386600,1423600,1409500,1517500,1478000,1375700,1740900,1553600,1739300,1790600,1901100,1929400,1960000,1906200,2153400,2040700,1796600,1841100,1901600,1984500,2300200,2544500,2060200,2442100,2187300,2560700,2874500,2567500,4124400,2988800,2808100,2573100,2723000,3152100,2655300,2733600,2885000,3586300,4846300
492,600,2100,4800,7200,12100,12600,16000,27000,35500,83700,72200,58700,74700,97500,76300,108100,93600,129800,117700,151700,160000,155100,211700,291100,240700,255300,288800,327000,313200,423900,365100,384100,523900,342900,466200,515700,443900,549800,674700,551200,838400,677800,650900,606000,1058200,781100,661600,853200,730700,1215400,958200,789900,835300,848100,1056600,1121300,1119200,1249200,1171300,1315900,1117600,1395000,1391000,1440300,1492300,2265400,1372200,1543400,1650700,1756600,1787200,1910000,1963700,1912300,2035700,2104400,2066500,1783000,1847600,1875500,1966600,2290400,2493400,2022800,2437000,2145700,2589800,2836300,2513700,3943800,2965000,2494900,2543700,2694400,3201100,2639500,2725500,2851200,3593000,4805000
493,800,1800,4200,7500,10100,13200,17800,29600,33500,84900,71000,60200,69800,101000,74400,107600,89400,134700,116000,160100,168400,162400,209200,284100,240500,265200,282500,323200,299100,413300,364500,396900,418800,351700,368600,512700,437600,559800,688700,558000,839500,681900,637600,592300,1060800,789200,648900,854100,743600,913800,946500,813500,834200,858100,1031200,1110100,1131300,1236600,1186400,1319300,1134100,1387200,1426000,1397700,1482300,1728300,1373200,1387900,1613900,1791000,1761000,1968400,1959500,1964700,1927300,2081200,2024900,1795100,1861100,1891100,1980600,2257300,2485000,2025400,2387500,2234600,2614600,2846600,2539900,3934500,2974600,2511800,2579700,2738200,3189500,2638900,2761700,2863600,3578200,4167900
494,800,1900,4500,7300,10300,12900,16400,26700,33700,77700,70500,55200,68900,215400,76300,109100,94600,134000,115600,146900,161800,157200,210200,303800,238000,266200,286400,318400,305800,418100,348600,386800,410400,353900,375800,515600,446800,572000,667500,552600,759200,680400,647400,596900,1083300,793500,659100,798400,739900,899400,972600,810400,826100,1057400,1094900,1205600,1153300,1245300,1179900,1312600,1137000,1390700,1374800,1491900,1695100,1517800,1401600,1711300,1628000,1768800,1762300,1927100,1947100,1956600,1962000,2107500,2005800,1809200,2339100,1897300,1984500,2258000,2467200,3252300,2422400,2187600,2605100,2851400,2529100,3430800,3014700,2491100,2568100,2696600,3146200,2622000,2773800,2891000,4259100,3810000
495,800,1900,4000,7300,15000,13100,16400,26100,35600,75900,72900,58000,71800,97600,79300,104400,94800,129600,111400,146800,167900,159200,207000,299700,244400,262600,278900,317100,360200,430800,353500,381900,423100,357700,363800,509400,447700,554200,673400,559300,569000,670700,652500,596100,1071600,794200,658800,673200,746400,887100,958700,798700,831400,1045300,1045100,1112300,1122200,1234400,1210700,1408900,1160200,1375300,1512300,1401400,1541400,1560000,1380400,1762700,1633800,1760600,1841000,1917900,1950800,1945600,1906400,2104700,2047900,1794000,2437000,1904800,2012900,2258100,10096000,3997300,2466000,2225300,2577000,2848600,2486100,3084800,3088100,2522700,2516200,2691300,3132700,2626700,2751900,2823500,4468300,3700300
496,500,1800,4100,7200,11900,13000,17400,28800,33400,76000,71600,56500,75000,107400,72600,109100,98900,125600,110400,156000,160500,155800,213300,296000,246500,264200,289000,311500,305000,415400,361500,387900,427800,353900,365200,531500,434200,571300,695300,563000,504100,667700,648400,605400,1071900,790300,660600,769500,763800,864300,971800,781700,849000,1045000,1098900,1129700,1182700,1239200,1211600,1361300,1166400,1233300,1445300,1442900,1549300,1535700,1384100,1693500,1623600,1751900,1788400,1904000,1939700,1956200,1887700,2131300,2162900,1803500,2434100,1899500,4631800,2323100,5619000,3474300,2765700,2262000,2618300,2824300,2492100,3009100,2995600,2489600,2557300,2738800,3118500,2627900,2802600,2866200,3623500,3604600
497,400,1800,4500,7300,10100,12300,16300,29700,34600,77700,73700,60000,71900,97800,74900,111000,98100,132500,111000,145200,172300,159400,215500,319300,239700,259700,289900,320400,312700,430100,376300,389200,417900,373500,366000,500200,452100,596100,686100,551200,515800,692000,633600,594900,942500,834600,657600,849200,768100,872600,960700,802000,842800,1024800,1055100,1163700,1439700,1227500,1217800,1310000,1211100,1097600,1424800,1388100,1540900,1542900,1359100,1729400,1629300,1738100,1775600,1919200,1928400,1945400,1952700,2562700,2030400,2096100,2381000,1849500,1946900,2272800,2597400,3284500,3057800,2240900,2609300,2911100,2636000,2883000,3008900,2605800,2562300,2760000,3155800,2650000,2784800,2848900,3664500,3546700
498,900,1800,4300,7100,10600,12100,16800,31400,33900,74500,75200,60600,71400,97900,70400,107700,96400,164300,111200,155000,155200,161300,210900,298200,249300,269100,276300,301000,318900,426400,361500,396500,425300,351100,369100,520800,459400,629100,684000,579800,511800,679500,644200,606900,926000,768100,637500,863800,742000,824900,968000,802000,853600,1000100,1055700,1143800,1410500,1297900,1212500,1307700,1149200,1099300,1402600,1426300,1551900,1512400,1361000,1695500,1613500,1700600,1771600,1922900,1863400,1907200,1946100,3069300,2008200,2140800,1805500,2073200,1962600,2304900,2627300,3307200,3101000,2157800,2622200,2846600,2521900,2843100,2993500,2472000,2578800,2728200,3060000,2654200,2708900,2884700,3700400,3869700
499,600,1900,4100,7400,11600,12500,16400,24600,34900,78900,71600,59600,73600,98500,74600,106400,100400,132500,116400,174500,157200,160600,206300,292000,249200,259000,290400,316300,316300,425700,372900,392300,418300,347600,378300,513500,444300,734000,682400,552900,568200,672500,650800,591500,920300,740800,653900,872900,753500,754800,934200,830600,813900,1005000,1061100,1133000,1427100,1254600,1213600,1318500,1138300,1127000,1447200,1427400,1472900,1536800,1354100,1948100,1618900,1769200,1800900,1925300,1890100,1950800,1918400,3002700,2038000,2146200,1790400,2261200,1982300,2248200,2596400,3245800,3060000,2215800,2569700,2839700,2529400,2739500,3020700,2521000,2575000,2718000,3114300,2691300,2776200,2910700,3600700,4524300
500,600,2000,4500,7700,10700,12400,16800,27200,34400,77700,73600,59100,68600,98500,76900,108600,222300,129200,115600,153600,162500,156400,206600,296500,248000,261700,285100,308500,294200,417200,359700,390100,428000,432800,414800,519800,440800,695900,576500,575800,695600,679700,640200,609600,934900,753200,660700,887500,738800,748000,960300,1082100,818400,1019000,1046400,1121400,1404900,1230300,1223800,1309500,1142700,1109700,1400700,1385700,1615200,1524600,1355000,2363900,1612500,1725400,1748200,1930500,1898300,1911800,1973700,2944400,2032500,2135700,1761100,2303700,1947000,2246100,2564800,3361600,3144900,2195100,2608300,2872000,2520900,2706900,3001300,2493900,2584900,2706400,3090900,2664000,2744600,2862700,3629800,4307400
501,600,1500,4100,7700,10700,12200,17200,24900,35200,74900,73700,59500,71600,96600,76500,106100,116800,145800,111400,170900,159300,157200,205500,305300,252100,264500,274800,353700,305800,434100,361400,382200,422300,449700,374400,527900,539700,736300,573300,561300,650300,675400,628300,598100,913800,754300,662100,866400,749000,748100,956800,829200,879200,1018900,1084500,1144200,1408300,1229100,1168100,1307600,1151000,1134600,1416300,1478600,1633700,1572300,1352800,2350100,1633400,1763100,1755000,1947300,1860300,1945700,1983500,3046000,2031300,2089100,1840000,2394100,2014600,2265300,2657800,3282200,3143200,2193000,2550900,2872000,2541300,2634100,2997600,2518400,2535500,2709800,3203500,2692800,2790200,2907100,3653900,3611200
502,400,1800,4500,7600,9800,12800,17200,25500,36000,76700,73400,58400,69100,93800,71600,107800,115100,120800,113500,146700,160700,166500,211500,287200,244100,268600,282500,446000,303800,419300,343400,390400,427700,415300,399000,511000,542200,704000,573300,556900,677400,681000,639400,619000,935400,767500,789700,848400,729900,737600,990400,796400,842700,1000900,1048900,1137500,1440100,1233500,1187900,1331900,1141100,1118800,1381800,1399200,1853400,1926100,1365800,2272000,1621700,1745100,1776100,1915500,1876200,1919800,1898000,3244800,2033000,2067500,1835800,2335100,1992800,2230600,2609100,2577100,3127000,2220900,2341100,2864500,2516000,2612000,2944600,2511400,2587700,2718500,3133700,2664100,3105000,2875400,3634100,3577900
503,600,2100,4600,7200,9500,12600,17500,25900,33400,75900,71400,59600,70200,95800,70500,104500,117700,117200,117600,160800,161300,161900,210500,291200,256400,263400,289500,473700,301800,423900,361500,414800,418700,356000,443300,510200,531500,694600,568700,547700,595500,684400,644200,603500,933000,757400,826000,847900,766800,737600,965900,800000,833500,1017900,930700,1121000,1360400,1250400,1178500,1308100,1151700,1127700,1409300,1458000,1878500,1872300,1372700,2244400,1618100,1705300,1730800,1868200,1881000,1919900,1924600,2944300,2066500,2154300,1837600,2321800,2002300,2355000,2707200,2533300,3077000,2185100,2226500,2897200,2535100,2890300,2974000,2612300,2590000,2698200,3131400,2659800,3453000,2925200,3561700,3615800
504,600,2100,4600,7600,11700,12400,16800,25100,33100,77900,71600,59900,70000,98400,104400,105500,116100,128500,133400,155900,641400,160200,207100,292300,246400,264200,287700,426100,320400,421900,354100,421500,437200,343700,470700,515800,537300,690900,580400,538700,517700,669700,654800,592100,944000,746700,789600,846500,735300,748500,963200,777600,825900,1033500,872700,1136300,1210600,1221000,1166500,1324100,1159700,1108700,1461600,1401200,1965600,1886200,1351700,2247700,1624300,1691900,1773500,1852000,1801300,1928100,1894500,2980700,1705200,2145000,1850800,2320000,1986000,2297400,2553900,2595700,3070700,2201100,2240900,2856200,2463800,2186800,2998100,2878200,2597200,2661400,3092600,3201900,3427000,2816600,3459200,3689500
505,500,2100,4100,7500,10600,11100,16700,26600,34800,77800,72000,57000,76200,98100,91700,107100,118500,125100,359400,159400,229900,159300,214700,321600,277600,270200,287800,442700,310400,418400,381800,465100,419100,349500,439200,593500,527900,687500,564800,555800,512700,687600,642000,587400,915200,754600,785200,857900,758200,754300,957200,792000,844400,1019600,887700,1146300,1179700,1220600,1196600,1320900,1161200,1090400,1385800,1392500,1886300,1885100,1380800,2220300,1621400,1717400,1858400,1892900,1568700,1943700,1952500,2943300,1691500,2111800,1862900,2321600,1969400,2294900,2534200,2510800,3102600,2173100,2254600,2802200,2440800,2213800,3044300,2863900,2637000,2687600,3058200,4319300,3458700,2856800,3527200,3632500
506,900,2100,4200,7500,9800,12600,16600,24100,33700,77700,73100,58400,69100,97200,75600,106500,117600,130100,113400,148700,247500,160200,209100,297500,245400,270500,289700,385700,324800,417000,355700,494800,476100,357900,443000,585200,544000,700500,608400,557800,499600,683200,630000,591100,927400,740400,765500,853500,742000,741300,955900,799800,844000,1026000,887600,1150900,1194800,1230900,1206700,1313200,1152400,1113900,1732800,1147700,1904500,1890600,1369200,2131500,1623500,1713700,1769600,1905000,1582000,1911600,1970000,2940100,1711000,2113500,2262200,2262200,1958300,2256300,2554900,2532300,3108300,2189800,2235200,2884500,2439100,2185100,2966000,2935800,2586400,2654300,3103400,3370000,3376700,2807100,3415700,3653600
507,900,1900,4500,7500,10600,12400,18500,25100,35200,74300,67700,59200,71700,96500,73400,108000,117000,122800,110800,158100,298600,157300,208100,299700,248200,261700,275600,395900,306700,432600,350200,477900,539100,355000,440300,510000,555800,684900,560300,544200,513700,678600,653800,593000,925600,759400,815700,691200,755300,753700,960500,786600,837200,1007500,888700,1152400,1176100,1246300,1168400,1350800,1151100,1100800,1725300,1178400,1919100,1915100,1350200,3395800,1607600,1678400,1756400,1880800,1624900,1937400,1919600,2990600,1683900,2047300,2227300,2269200,1996200,2282400,2522500,2559100,3117300,2194500,2234900,3245700,2450800,2199300,3030600,2989300,2526700,2697400,3065900,3412300,3471000,2820600,3457700,3460800
508,600,1900,4500,7700,10100,13000,16800,25700,34100,78600,73600,59900,74900,101400,74300,109400,115400,121200,112500,148000,238800,158100,209600,292400,250400,272400,279600,382600,298900,419600,357900,494200,419300,354200,435200,514200,774200,695200,555800,543500,509100,671200,672500,631900,910400,762700,794600,692100,759400,755100,947500,793200,828200,1014600,892500,1183800,1201200,1259900,1196600,1349200,1129000,1116100,1752900,1151000,2014000,1910500,1381800,2657700,1629400,1745500,1790300,1878600,1623200,1936700,2094500,2101400,1684500,2058500,2264100,2248900,2011300,2264900,2564700,2535700,3071100,2198200,2257200,3649800,2437300,2194600,2993300,2929400,2573000,2657500,3087800,3379300,3415600,2814300,2912800,2853700
509,500,1900,4200,7600,10800,12500,17200,32300,34000,77600,76400,58000,75400,99300,75300,103500,117000,136800,115200,141000,258600,156000,207700,297500,245600,269200,284400,368700,318300,424100,412400,492500,424600,353000,443200,517100,707400,685100,549700,548700,514300,677400,643800,591600,908300,746200,770700,878200,763700,747300,953600,788500,832700,1062400,876900,1189400,1314900,1266000,1256000,1319800,1140500,1148800,1758200,1163200,1622000,1883000,1367800,2181100,1625400,1683000,1751200,1908400,1631600,1807600,1886400,2109100,1694700,2085500,2280900,2308700,1977600,2273200,2640300,2613600,3105100,2219100,2260100,3712400,3119600,2195300,3014300,3061900,2634700,2601900,3109400,3402700,3396200,2796300,2951600,3271400
